sensorId,assemblyEpochMillis,supervisorEpochMillis,influxEpochMillis
sensor-0,1700912944828,1700912944846,1700912945246
sensor-0,1700912945822,1700912945832,1700912946393
sensor-0,1700912946821,1700912946832,1700912946920
sensor-0,1700912947823,1700912947835,1700912948248
sensor-0,1700912948822,1700912948835,1700912948986
sensor-0,1700912949821,1700912949828,1700912949918
sensor-0,1700912950822,1700912950832,1700912951245
sensor-0,1700912951822,1700912951836,1700912951987
sensor-0,1700912952823,1700912952842,1700912952992
sensor-0,1700912953822,1700912953830,1700912954244
sensor-1,1700912945822,1700912945838,1700912946354
sensor-1,1700912944835,1700912945085,1700912946393
sensor-1,1700912946821,1700912946832,1700912947332
sensor-1,1700912947824,1700912947832,1700912948001
sensor-1,1700912948822,1700912948837,1700912948945
sensor-1,1700912949822,1700912949829,1700912950246
sensor-1,1700912950822,1700912950826,1700912950984
sensor-1,1700912951822,1700912951833,1700912951917
sensor-1,1700912952824,1700912952843,1700912953250
sensor-1,1700912953822,1700912953830,1700912953991
sensor-10,1700912945822,1700912945850,1700912946354
sensor-10,1700912944836,1700912945177,1700912946393
sensor-10,1700912946822,1700912946835,1700912947332
sensor-10,1700912947825,1700912947835,1700912948001
sensor-10,1700912948822,1700912948839,1700912948945
sensor-10,1700912949822,1700912949831,1700912950246
sensor-10,1700912950822,1700912950831,1700912950984
sensor-10,1700912951822,1700912951840,1700912951917
sensor-10,1700912952824,1700912952860,1700912953250
sensor-10,1700912953822,1700912953843,1700912953991
sensor-100,1700912945823,1700912945902,1700912946354
sensor-100,1700912944838,1700912945249,1700912946393
sensor-100,1700912946822,1700912946882,1700912947332
sensor-100,1700912947825,1700912947875,1700912948001
sensor-100,1700912948823,1700912948866,1700912948945
sensor-100,1700912949823,1700912949851,1700912950246
sensor-100,1700912950823,1700912950849,1700912950984
sensor-100,1700912951822,1700912951868,1700912951917
sensor-100,1700912952824,1700912952902,1700912953250
sensor-100,1700912953822,1700912953880,1700912953991
sensor-101,1700912945823,1700912945918,1700912946250
sensor-101,1700912944838,1700912945493,1700912946354
sensor-101,1700912946822,1700912946919,1700912946987
sensor-101,1700912947825,1700912947871,1700912947951
sensor-101,1700912948823,1700912948859,1700912949244
sensor-101,1700912949823,1700912949849,1700912949993
sensor-101,1700912950823,1700912950850,1700912950924
sensor-101,1700912951822,1700912951866,1700912952244
sensor-101,1700912952824,1700912952903,1700912953024
sensor-101,1700912953822,1700912953884,1700912953921
sensor-102,1700912944838,1700912944993,1700912945246
sensor-102,1700912945823,1700912945880,1700912946393
sensor-102,1700912946822,1700912946912,1700912946920
sensor-102,1700912947825,1700912947868,1700912948248
sensor-102,1700912948823,1700912948893,1700912948986
sensor-102,1700912949823,1700912949846,1700912949918
sensor-102,1700912950823,1700912950846,1700912951245
sensor-102,1700912951822,1700912951872,1700912951987
sensor-102,1700912952824,1700912952902,1700912952992
sensor-102,1700912953822,1700912953879,1700912954244
sensor-103,1700912945823,1700912945903,1700912946354
sensor-103,1700912944838,1700912945250,1700912946393
sensor-103,1700912946822,1700912946884,1700912947332
sensor-103,1700912947825,1700912947875,1700912948001
sensor-103,1700912948823,1700912948866,1700912948945
sensor-103,1700912949823,1700912949852,1700912950246
sensor-103,1700912950823,1700912950855,1700912950984
sensor-103,1700912951822,1700912951868,1700912951917
sensor-103,1700912952824,1700912952902,1700912953250
sensor-103,1700912953822,1700912953880,1700912953991
sensor-104,1700912945823,1700912945919,1700912946250
sensor-104,1700912944838,1700912945495,1700912946354
sensor-104,1700912946822,1700912946920,1700912946987
sensor-104,1700912947825,1700912947872,1700912947951
sensor-104,1700912948823,1700912948861,1700912949244
sensor-104,1700912949823,1700912949849,1700912949993
sensor-104,1700912950823,1700912950850,1700912950924
sensor-104,1700912951822,1700912951867,1700912952244
sensor-104,1700912952824,1700912952903,1700912953024
sensor-104,1700912953822,1700912953884,1700912953921
sensor-105,1700912944838,1700912944996,1700912945246
sensor-105,1700912945823,1700912945881,1700912946393
sensor-105,1700912946822,1700912946912,1700912946920
sensor-105,1700912947825,1700912947868,1700912948248
sensor-105,1700912948823,1700912948894,1700912948986
sensor-105,1700912949823,1700912949847,1700912949918
sensor-105,1700912950823,1700912950846,1700912951245
sensor-105,1700912951822,1700912951872,1700912951987
sensor-105,1700912952824,1700912952907,1700912952992
sensor-105,1700912953822,1700912953879,1700912954244
sensor-106,1700912945823,1700912945904,1700912946354
sensor-106,1700912944838,1700912945251,1700912946393
sensor-106,1700912946822,1700912946894,1700912947332
sensor-106,1700912947825,1700912947876,1700912948001
sensor-106,1700912948823,1700912948866,1700912948945
sensor-106,1700912949823,1700912949852,1700912950246
sensor-106,1700912950823,1700912950856,1700912950984
sensor-106,1700912951822,1700912951869,1700912951917
sensor-106,1700912952824,1700912952903,1700912953250
sensor-106,1700912953822,1700912953880,1700912953991
sensor-107,1700912945823,1700912945922,1700912946250
sensor-107,1700912944838,1700912945497,1700912946354
sensor-107,1700912946822,1700912946926,1700912946987
sensor-107,1700912947825,1700912947872,1700912947951
sensor-107,1700912948823,1700912948861,1700912949244
sensor-107,1700912949823,1700912949849,1700912949993
sensor-107,1700912950823,1700912950852,1700912950924
sensor-107,1700912951822,1700912951867,1700912952244
sensor-107,1700912952824,1700912952904,1700912953024
sensor-107,1700912953822,1700912953885,1700912953921
sensor-108,1700912944838,1700912944998,1700912945246
sensor-108,1700912945823,1700912945885,1700912946393
sensor-108,1700912946822,1700912946913,1700912946920
sensor-108,1700912947825,1700912947869,1700912948248
sensor-108,1700912948823,1700912948894,1700912948986
sensor-108,1700912949823,1700912949848,1700912949918
sensor-108,1700912950823,1700912950847,1700912951245
sensor-108,1700912951822,1700912951872,1700912951987
sensor-108,1700912952824,1700912952921,1700912953921
sensor-108,1700912953822,1700912953879,1700912954244
sensor-109,1700912945823,1700912945904,1700912946354
sensor-109,1700912944838,1700912945252,1700912946393
sensor-109,1700912946822,1700912946895,1700912947332
sensor-109,1700912947825,1700912947876,1700912948001
sensor-109,1700912948823,1700912948867,1700912948945
sensor-109,1700912949823,1700912949852,1700912950246
sensor-109,1700912950823,1700912950856,1700912950984
sensor-109,1700912951822,1700912951869,1700912951917
sensor-109,1700912952824,1700912952938,1700912953250
sensor-109,1700912953822,1700912953880,1700912953991
sensor-11,1700912945823,1700912945834,1700912946250
sensor-11,1700912944836,1700912945339,1700912946354
sensor-11,1700912946822,1700912946844,1700912946987
sensor-11,1700912947825,1700912947836,1700912947951
sensor-11,1700912948822,1700912948836,1700912949244
sensor-11,1700912949822,1700912949830,1700912949993
sensor-11,1700912950822,1700912950833,1700912950924
sensor-11,1700912951822,1700912951838,1700912952244
sensor-11,1700912952824,1700912952846,1700912953024
sensor-11,1700912953822,1700912953840,1700912953921
sensor-110,1700912945823,1700912945923,1700912946250
sensor-110,1700912944838,1700912945499,1700912946354
sensor-110,1700912946822,1700912946927,1700912946987
sensor-110,1700912947825,1700912947873,1700912947951
sensor-110,1700912948823,1700912948862,1700912949244
sensor-110,1700912949823,1700912949849,1700912949993
sensor-110,1700912950823,1700912950852,1700912950924
sensor-110,1700912951822,1700912951867,1700912952244
sensor-110,1700912952824,1700912952938,1700912953024
sensor-110,1700912953822,1700912953885,1700912953921
sensor-111,1700912944838,1700912944999,1700912945246
sensor-111,1700912945823,1700912945894,1700912946393
sensor-111,1700912946822,1700912946913,1700912947951
sensor-111,1700912947825,1700912947869,1700912948248
sensor-111,1700912948823,1700912948895,1700912948986
sensor-111,1700912949823,1700912949851,1700912949918
sensor-111,1700912950823,1700912950847,1700912951245
sensor-111,1700912951822,1700912951872,1700912951987
sensor-111,1700912952824,1700912952939,1700912953921
sensor-111,1700912953822,1700912953879,1700912954244
sensor-112,1700912945823,1700912945905,1700912946354
sensor-112,1700912944838,1700912945253,1700912946393
sensor-112,1700912946822,1700912946896,1700912947332
sensor-112,1700912947825,1700912947889,1700912948001
sensor-112,1700912948823,1700912948867,1700912948945
sensor-112,1700912949823,1700912949852,1700912950246
sensor-112,1700912950823,1700912950857,1700912950984
sensor-112,1700912951822,1700912951869,1700912951917
