sensorId,assemblyEpochMillis,supervisorEpochMillis,influxEpochMillis
sensor-0,1700912661316,1700912661320,1700912661657
sensor-0,1700912662316,1700912662324,1700912662656
sensor-0,1700912663316,1700912663322,1700912663656
sensor-0,1700912664316,1700912664318,1700912664656
sensor-0,1700912665316,1700912665329,1700912665655
sensor-0,1700912666316,1700912666319,1700912666654
sensor-0,1700912667316,1700912667320,1700912667660
sensor-0,1700912668316,1700912668326,1700912668657
sensor-0,1700912669316,1700912669321,1700912669654
sensor-0,1700912670316,1700912670327,1700912670655
sensor-1,1700912661316,1700912661320,1700912661590
sensor-1,1700912662316,1700912662323,1700912662589
sensor-1,1700912663316,1700912663320,1700912663589
sensor-1,1700912664316,1700912664318,1700912664589
sensor-1,1700912665316,1700912665322,1700912665589
sensor-1,1700912666316,1700912666320,1700912666587
sensor-1,1700912667316,1700912667320,1700912667588
sensor-1,1700912668316,1700912668326,1700912668588
sensor-1,1700912669316,1700912669321,1700912669588
sensor-1,1700912670316,1700912670327,1700912670587
sensor-10,1700912661316,1700912661321,1700912661657
sensor-10,1700912662316,1700912662324,1700912662656
sensor-10,1700912663316,1700912663322,1700912663656
sensor-10,1700912664316,1700912664319,1700912664656
sensor-10,1700912665316,1700912665329,1700912665655
sensor-10,1700912666316,1700912666321,1700912666654
sensor-10,1700912667316,1700912667322,1700912667660
sensor-10,1700912668316,1700912668327,1700912668657
sensor-10,1700912669316,1700912669322,1700912669654
sensor-10,1700912670316,1700912670329,1700912670655
sensor-100,1700912661316,1700912661326,1700912661657
sensor-100,1700912662316,1700912662327,1700912662656
sensor-100,1700912663316,1700912663332,1700912663656
sensor-100,1700912664316,1700912664326,1700912664656
sensor-100,1700912665316,1700912665331,1700912665655
sensor-100,1700912666316,1700912666328,1700912666654
sensor-100,1700912667316,1700912667332,1700912667660
sensor-100,1700912668316,1700912668333,1700912668657
sensor-100,1700912669316,1700912669340,1700912669654
sensor-100,1700912670316,1700912670333,1700912670655
sensor-101,1700912661316,1700912661327,1700912661590
sensor-101,1700912662316,1700912662325,1700912662589
sensor-101,1700912663316,1700912663330,1700912663589
sensor-101,1700912664316,1700912664330,1700912664589
sensor-101,1700912665316,1700912665330,1700912665589
sensor-101,1700912666316,1700912666328,1700912666587
sensor-101,1700912667316,1700912667332,1700912667588
sensor-101,1700912668316,1700912668333,1700912668588
sensor-101,1700912669316,1700912669341,1700912669588
sensor-101,1700912670316,1700912670334,1700912670587
sensor-102,1700912661316,1700912661326,1700912661657
sensor-102,1700912662316,1700912662327,1700912662656
sensor-102,1700912663316,1700912663332,1700912663656
sensor-102,1700912664316,1700912664327,1700912664656
sensor-102,1700912665316,1700912665331,1700912665655
sensor-102,1700912666316,1700912666328,1700912666654
sensor-102,1700912667316,1700912667332,1700912667660
sensor-102,1700912668316,1700912668333,1700912668657
sensor-102,1700912669316,1700912669341,1700912669654
sensor-102,1700912670316,1700912670333,1700912670655
sensor-103,1700912661316,1700912661327,1700912661590
sensor-103,1700912662316,1700912662325,1700912662589
sensor-103,1700912663316,1700912663330,1700912663589
sensor-103,1700912664316,1700912664330,1700912664589
sensor-103,1700912665316,1700912665330,1700912665589
sensor-103,1700912666316,1700912666328,1700912666587
sensor-103,1700912667316,1700912667332,1700912667588
sensor-103,1700912668316,1700912668333,1700912668588
sensor-103,1700912669316,1700912669341,1700912669588
sensor-103,1700912670316,1700912670334,1700912670587
sensor-104,1700912661316,1700912661326,1700912661657
sensor-104,1700912662316,1700912662327,1700912662656
sensor-104,1700912663316,1700912663332,1700912663656
sensor-104,1700912664316,1700912664327,1700912664656
sensor-104,1700912665316,1700912665331,1700912665655
sensor-104,1700912666316,1700912666328,1700912666654
sensor-104,1700912667316,1700912667332,1700912667660
sensor-104,1700912668316,1700912668333,1700912668657
sensor-104,1700912669316,1700912669341,1700912669654
sensor-104,1700912670316,1700912670334,1700912670655
sensor-105,1700912661316,1700912661327,1700912661590
sensor-105,1700912662316,1700912662325,1700912662589
sensor-105,1700912663316,1700912663330,1700912663589
sensor-105,1700912664316,1700912664330,1700912664589
sensor-105,1700912665316,1700912665330,1700912665589
sensor-105,1700912666316,1700912666328,1700912666587
sensor-105,1700912667316,1700912667332,1700912667588
sensor-105,1700912668316,1700912668333,1700912668588
sensor-105,1700912669316,1700912669341,1700912669588
sensor-105,1700912670316,1700912670334,1700912670587
sensor-106,1700912661316,1700912661326,1700912661657
sensor-106,1700912662316,1700912662327,1700912662656
sensor-106,1700912663316,1700912663332,1700912663656
sensor-106,1700912664316,1700912664327,1700912664656
sensor-106,1700912665316,1700912665331,1700912665655
sensor-106,1700912666316,1700912666328,1700912666654
sensor-106,1700912667316,1700912667332,1700912667660
sensor-106,1700912668316,1700912668333,1700912668657
sensor-106,1700912669316,1700912669341,1700912669654
sensor-106,1700912670316,1700912670334,1700912670655
sensor-107,1700912661316,1700912661327,1700912661590
sensor-107,1700912662316,1700912662326,1700912662589
sensor-107,1700912663316,1700912663330,1700912663589
sensor-107,1700912664316,1700912664330,1700912664589
sensor-107,1700912665316,1700912665330,1700912665589
sensor-107,1700912666316,1700912666328,1700912666587
sensor-107,1700912667316,1700912667332,1700912667588
sensor-107,1700912668316,1700912668333,1700912668588
sensor-107,1700912669316,1700912669341,1700912669588
sensor-107,1700912670316,1700912670334,1700912670587
